plat,plon,dlat,dlon,time,minute
22.239,114.168,22.277,114.143,18:04:16,4
22.335,114.192,22.359,114.191,18:04:16,4
22.325,114.193,22.349,114.209,18:04:16,4
22.327,114.189,22.323,114.151,18:04:16,4
22.429,114.175,22.444,114.176,18:04:16,4
22.324,114.146,22.313,114.138,18:04:16,4
22.305,114.189,22.342,114.187,18:04:16,4
22.281,114.146,22.285,114.165,18:04:16,4
22.327,114.151,22.349,114.142,18:04:17,4
22.329,114.193,22.32,114.191,18:04:17,4
22.361,114.109,22.369,114.139,18:04:17,4
22.284,114.173,22.288,114.196,18:04:18,4
22.3,114.242,22.289,114.235,18:04:18,4
22.332,114.158,22.319,114.139,18:04:18,4
22.332,114.243,22.336,114.252,18:04:18,4
22.275,114.183,22.284,114.182,18:04:19,4
22.298,114.16,22.325,114.198,18:04:19,4
22.282,114.159,22.284,114.141,18:04:19,4
22.376,114.18,22.373,114.178,18:04:20,4
22.404,113.966,22.361,113.953,18:04:20,4
22.31,114.227,22.311,114.176,18:04:20,4
22.447,114.01,22.44,114.014,18:04:20,4
22.434,114.032,22.434,113.993,18:04:21,4
22.285,114.2,22.29,114.193,18:04:21,4
22.362,114.111,22.358,114.096,18:04:21,4
22.29,114.237,22.285,114.228,18:04:21,4
22.313,114.226,22.308,114.224,18:04:21,4
22.367,114.124,22.373,113.936,18:04:21,4
22.368,114.135,22.377,114.13,18:04:21,4
22.367,114.114,22.366,114.104,18:04:22,4
22.277,114.117,22.282,114.128,18:04:22,4
22.398,114.238,22.396,114.239,18:04:22,4
22.466,114.029,22.435,114.008,18:04:22,4
22.38,114.193,22.362,114.236,18:04:22,4
22.45,114.175,22.452,114.173,18:04:22,4
22.42,114.028,22.441,114.029,18:04:22,4
22.307,114.216,22.314,114.226,18:04:23,4
22.228,114.174,22.247,114.168,18:04:23,4
22.306,114.25,22.317,114.263,18:04:23,4
22.444,114.013,22.441,114.009,18:04:23,4
22.375,114.109,22.497,114.125,18:04:24,4
22.306,114.246,22.319,114.015,18:04:24,4
22.334,114.196,22.329,114.185,18:04:24,4
22.38,114.118,22.364,114.111,18:04:24,4
22.279,114.111,22.29,114.128,18:04:25,4
22.314,114.152,22.308,114.158,18:04:25,4
22.319,114.223,22.329,114.21,18:04:25,4
22.382,114.12,22.361,114.121,18:04:26,4
22.277,114.221,22.289,114.218,18:04:26,4
22.38,114.09,22.366,113.935,18:04:26,4
22.243,114.195,22.295,114.202,18:04:26,4
22.28,114.224,22.284,114.224,18:04:27,4
22.333,114.18,22.328,114.164,18:04:27,4
22.324,114.184,22.318,114.202,18:04:27,4
22.468,114.021,22.446,114.027,18:04:27,4
22.312,114.253,22.322,114.261,18:04:27,4
22.465,113.956,22.372,113.959,18:04:27,4
22.286,114.215,22.292,114.217,18:04:28,4
22.393,113.976,22.373,113.969,18:04:29,4
22.282,114.156,22.283,114.151,18:04:29,4
22.289,114.187,22.284,114.181,18:04:29,4
22.312,114.254,22.342,114.163,18:04:29,4
22.24,114.145,22.223,114.145,18:04:29,4
22.284,114.166,22.278,114.179,18:04:29,4
22.337,114.145,22.345,114.189,18:04:30,4
22.331,114.162,22.313,114.208,18:04:30,4
22.292,114.221,22.307,114.229,18:04:30,4
22.331,114.133,22.333,114.131,18:04:30,4
22.384,114.235,22.406,114.227,18:04:31,4
22.298,114.145,22.324,114.139,18:04:31,4
22.281,114.197,22.286,114.183,18:04:32,4
22.259,114.244,22.295,114.235,18:04:32,4
22.395,114.132,22.378,114.011,18:04:32,4
22.442,114.194,22.433,114.022,18:04:32,4
22.439,114.031,22.458,114.042,18:04:32,4
22.394,113.983,22.406,113.997,18:04:32,4
22.31,114.184,22.323,114.175,18:04:33,4
22.287,114.139,22.285,114.154,18:04:33,4
22.463,114.02,22.431,114.008,18:04:33,4
22.331,114.224,22.33,114.222,18:04:34,4
22.284,114.227,22.288,114.214,18:04:34,4
22.288,114.234,22.282,114.236,18:04:34,4
22.51,114.166,22.506,114.164,18:04:35,4
22.279,114.236,22.247,114.232,18:04:35,4
22.285,114.234,22.311,114.229,18:04:35,4
22.327,114.184,22.324,114.181,18:04:35,4
22.287,114.16,22.236,114.178,18:04:36,4
22.397,113.997,22.397,113.975,18:04:36,4
22.308,114.161,22.305,114.149,18:04:36,4
22.402,114.2,22.345,114.191,18:04:36,4
22.311,114.23,22.299,114.226,18:04:36,4
22.418,113.965,22.406,113.948,18:04:37,4
22.454,114.238,22.447,114.233,18:04:37,4
22.381,114.196,22.363,114.194,18:04:37,4
22.258,114.186,22.236,114.25,18:04:37,4
22.427,113.991,22.425,113.977,18:04:37,4
22.437,114.25,22.329,114.26,18:04:38,4
22.385,114.184,22.384,114.201,18:04:38,4
22.298,114.253,22.319,114.272,18:04:39,4
22.433,113.989,22.457,113.999,18:04:39,4
22.305,114.151,22.286,114.162,18:04:39,4
22.312,114.159,22.32,114.145,18:04:39,4
22.333,114.129,22.352,114.167,18:04:40,4
22.314,114.196,22.314,114.223,18:04:40,4
22.307,114.25,22.312,114.263,18:04:40,4
22.332,114.175,22.324,114.158,18:04:40,4
22.278,114.148,22.283,114.116,18:04:40,4
22.306,114.149,22.502,114.151,18:04:40,4
22.34,114.189,22.331,114.173,18:04:40,4
22.43,114.222,22.445,114.035,18:04:40,4
22.435,114.205,22.313,114.189,18:04:41,4
22.372,114.168,22.284,114.186,18:04:41,4
22.299,114.254,22.314,114.261,18:04:41,4
22.284,114.146,22.283,114.141,18:04:41,4
22.333,114.189,22.348,114.161,18:04:42,4
22.448,114.229,22.443,114.038,18:04:43,4
22.427,114.004,22.414,113.986,18:04:43,4
22.323,114.16,22.326,114.135,18:04:43,4
22.493,113.98,22.504,113.982,18:04:43,4
22.364,114.17,22.369,114.18,18:04:43,4
22.441,114.189,22.386,114.214,18:04:43,4
22.274,114.215,22.284,114.23,18:04:43,4
22.304,114.252,22.318,114.258,18:04:44,4
22.444,113.983,22.399,113.982,18:04:44,4
22.277,114.174,22.29,114.17,18:04:44,4
22.283,114.154,22.28,114.163,18:04:44,4
22.493,113.982,22.486,113.987,18:04:44,4
22.386,114.175,22.403,114.197,18:04:44,4
22.275,114.152,22.285,114.166,18:04:44,4
22.312,114.24,22.284,114.215,18:04:44,4
22.359,114.126,22.364,114.108,18:04:45,4
22.369,114.183,22.339,114.179,18:04:45,4
22.367,114.123,22.381,114.115,18:04:45,4
22.432,114.225,22.237,114.222,18:04:45,4
22.283,114.116,22.288,114.111,18:04:45,4
22.286,114.224,22.285,114.221,18:04:45,4
22.3,114.254,22.312,114.275,18:04:45,4
22.377,114.114,22.378,114.149,18:04:46,4
22.339,114.17,22.35,114.153,18:04:47,4
22.282,114.207,22.296,114.208,18:04:47,4
22.451,114.242,22.45,114.232,18:04:47,4
22.23,114.145,22.255,114.162,18:04:48,4
22.397,113.98,22.385,113.955,18:04:48,4
22.285,114.161,22.271,114.124,18:04:48,4
22.401,113.956,22.404,113.944,18:04:48,4
22.327,114.129,22.327,114.148,18:04:48,4
22.392,113.974,22.391,114.181,18:04:48,4
22.277,114.189,22.298,114.189,18:04:48,4
22.316,114.227,22.312,114.224,18:04:49,4
22.401,113.961,22.398,113.959,18:04:49,4
22.474,114.157,22.253,114.133,18:04:50,4
22.337,114.213,22.329,114.21,18:04:51,4
22.283,114.153,22.279,114.168,18:04:51,4
22.284,114.226,22.286,114.226,18:04:51,4
22.313,114.226,22.338,114.214,18:04:51,4
22.283,114.224,22.287,114.221,18:04:51,4
22.276,114.15,22.281,114.16,18:04:51,4
22.316,114.155,22.317,114.133,18:04:52,4
22.228,114.21,22.267,114.195,18:04:52,4
22.324,114.142,22.341,114.134,18:04:52,4
22.273,114.145,22.28,114.146,18:04:52,4
22.317,114.158,22.275,114.171,18:04:53,4
22.29,114.231,22.303,114.227,18:04:53,4
22.299,114.157,22.307,114.163,18:04:53,4
22.279,114.163,22.256,114.185,18:04:53,4
22.402,114.231,22.407,114.22,18:04:53,4
22.248,114.234,22.257,114.2,18:04:53,4
22.379,114.144,22.374,114.145,18:04:53,4
22.238,114.169,22.267,114.202,18:04:53,4
22.29,114.163,22.297,114.176,18:04:54,4
22.3,114.26,22.334,114.263,18:04:54,4
22.317,114.213,22.331,114.209,18:04:54,4
22.289,114.193,22.278,114.178,18:04:54,4
22.305,114.15,22.308,114.152,18:04:54,4
22.286,114.186,22.286,114.146,18:04:55,4
22.316,114.19,22.304,114.204,18:04:55,4
22.449,114.034,22.445,114.032,18:04:55,4
22.264,114.24,22.403,114.235,18:04:55,4
22.364,114.137,22.333,114.13,18:04:55,4
22.334,114.2,22.335,114.212,18:04:55,4
22.283,114.16,22.274,114.166,18:04:56,4
22.281,114.207,22.289,114.175,18:04:56,4
22.287,114.207,22.292,114.18,18:04:56,4
22.411,113.963,22.373,113.968,18:04:56,4
22.444,114.007,22.407,113.982,18:04:56,4
22.352,114.115,22.321,114.095,18:04:56,4
22.438,114.037,22.447,114.037,18:04:56,4
22.302,114.263,22.308,114.273,18:04:57,4
22.364,114.126,22.358,114.154,18:04:57,4
22.283,114.153,22.284,114.219,18:04:57,4
22.299,114.237,22.344,114.233,18:04:58,4
22.436,114.158,22.307,114.166,18:04:58,4
22.283,114.196,22.286,114.166,18:04:58,4
22.44,114.032,22.428,114.041,18:04:58,4
22.236,114.166,22.253,114.14,18:04:58,4
22.31,114.263,22.313,114.277,18:05:00,5
22.429,114.173,22.435,114.174,18:05:00,5
22.396,113.963,22.382,113.981,18:05:00,5
22.354,114.164,22.38,114.158,18:05:00,5
22.34,114.138,22.341,114.128,18:05:00,5
22.285,114.166,22.281,114.19,18:05:01,5
22.358,114.132,22.372,114.146,18:05:01,5
22.284,114.19,22.276,114.18,18:05:01,5
22.286,114.227,22.285,114.218,18:05:01,5
22.335,114.142,22.35,114.183,18:05:01,5
22.286,114.22,22.282,114.224,18:05:01,5
22.281,114.184,22.288,114.153,18:05:02,5
22.282,114.214,22.283,114.176,18:05:02,5
22.313,114.159,22.31,114.121,18:05:02,5
22.418,114.22,22.41,114.206,18:05:03,5
22.283,114.212,22.269,114.207,18:05:03,5
22.462,114.003,22.459,114.003,18:05:03,5
22.458,114.046,22.449,114.045,18:05:03,5
22.383,114.165,22.372,114.158,18:05:03,5
22.303,114.227,22.313,114.235,18:05:03,5
22.34,114.239,22.291,114.22,18:05:03,5
22.459,114.235,22.439,114.243,18:05:03,5
22.38,114.028,22.45,113.991,18:05:04,5
22.279,114.216,22.241,114.224,18:05:04,5
22.328,114.153,22.323,114.141,18:05:05,5
22.276,114.14,22.278,114.139,18:05:05,5
22.321,114.181,22.329,114.167,18:05:05,5
22.336,114.182,22.334,114.184,18:05:05,5
22.324,114.214,22.336,114.21,18:05:05,5
22.415,114.214,22.326,114.216,18:05:06,5
22.282,114.18,22.286,114.171,18:05:06,5
22.283,114.183,22.292,114.165,18:05:06,5
22.327,114.151,22.287,114.129,18:05:06,5
22.433,114.163,22.445,114.188,18:05:06,5
22.242,114.146,22.27,114.181,18:05:07,5
22.317,114.201,22.294,114.192,18:05:07,5
22.318,114.228,22.421,114.22,18:05:07,5
22.333,114.186,22.326,114.172,18:05:07,5
22.326,114.183,22.349,114.149,18:05:07,5
22.298,114.226,22.308,114.223,18:05:07,5
22.312,114.227,22.338,114.228,18:05:07,5
22.422,114.217,22.292,114.024,18:05:08,5
22.515,113.98,22.412,113.988,18:05:08,5
22.413,113.986,22.367,113.985,18:05:08,5
22.279,114.138,22.286,114.177,18:05:09,5
22.423,114.175,22.367,114.172,18:05:10,5
22.426,114.266,22.312,114.269,18:05:10,5
22.374,113.993,22.368,113.969,18:05:10,5
22.311,114.158,22.292,114.173,18:05:10,5
22.361,114.114,22.368,114.147,18:05:10,5
22.352,114.115,22.318,114.129,18:05:11,5
22.312,114.146,22.339,114.135,18:05:11,5
22.284,114.206,22.284,114.238,18:05:12,5
22.332,114.188,22.312,114.185,18:05:13,5
22.302,114.168,22.31,114.191,18:05:13,5
22.281,114.125,22.284,114.117,18:05:13,5
22.332,114.135,22.335,114.131,18:05:13,5
22.317,114.159,22.314,114.156,18:05:13,5
22.285,114.217,22.281,114.222,18:05:14,5
22.241,114.153,22.246,114.218,18:05:14,5
22.283,114.171,22.287,114.191,18:05:14,5
22.284,114.176,22.287,114.18,18:05:15,5
22.42,113.946,22.366,113.936,18:05:15,5
22.304,114.25,22.3,114.258,18:05:15,5
22.225,114.178,22.224,114.188,18:05:16,5
22.281,114.172,22.286,114.189,18:05:16,5
22.281,114.221,22.289,114.206,18:05:17,5
22.33,114.245,22.339,114.238,18:05:17,5
22.24,114.157,22.252,114.185,18:05:17,5
22.277,114.157,22.275,114.149,18:05:17,5
22.287,114.196,22.29,114.183,18:05:17,5
22.278,114.213,22.287,114.161,18:05:18,5
22.357,114.139,22.368,114.093,18:05:18,5
22.374,114.116,22.364,114.107,18:05:18,5
22.311,114.268,22.307,114.281,18:05:18,5
22.285,114.138,22.28,114.158,18:05:18,5
22.402,114.004,22.394,114.016,18:05:18,5
22.281,114.165,22.278,114.171,18:05:19,5
22.366,113.945,22.374,114.108,18:05:19,5
22.485,114.117,22.492,114.118,18:05:20,5
22.283,114.232,22.285,114.214,18:05:20,5
22.317,114.184,22.321,114.155,18:05:20,5
22.249,114.168,22.27,114.196,18:05:20,5
22.309,114.14,22.315,114.166,18:05:20,5
22.3,114.14,22.318,114.131,18:05:20,5
22.362,114.129,22.367,114.115,18:05:21,5
22.339,114.182,22.318,114.159,18:05:22,5
22.379,114.157,22.285,114.18,18:05:23,5
22.285,114.223,22.285,114.229,18:05:23,5
22.355,114.118,22.378,114.109,18:05:23,5
22.312,114.196,22.308,114.182,18:05:23,5
22.356,114.129,22.375,114.107,18:05:23,5
22.25,114.229,22.267,114.238,18:05:23,5
22.471,113.957,22.405,113.958,18:05:23,5
22.317,114.158,22.334,114.184,18:05:24,5
22.428,114.2,22.324,114.148,18:05:25,5
22.422,113.974,22.39,113.971,18:05:25,5
22.312,114.17,22.3,114.171,18:05:25,5
22.314,114.229,22.29,114.224,18:05:25,5
22.231,114.142,22.227,114.138,18:05:26,5
22.386,113.976,22.371,113.958,18:05:26,5
22.44,114.23,22.442,114.037,18:05:26,5
22.427,113.921,22.386,113.935,18:05:26,5
22.38,114.187,22.389,114.19,18:05:26,5
22.353,114.105,22.372,114.107,18:05:27,5
22.4,113.955,22.357,114.12,18:05:27,5
22.356,114.126,22.368,114.114,18:05:27,5
22.283,114.188,22.284,114.191,18:05:27,5
22.368,114.181,22.378,114.168,18:05:28,5
22.443,114.041,22.43,114.039,18:05:28,5
22.3,114.142,22.312,114.168,18:05:28,5
22.328,114.202,22.339,114.199,18:05:28,5
22.282,114.222,22.28,114.23,18:05:29,5
22.319,114.224,22.336,114.196,18:05:29,5
22.282,114.203,22.283,114.229,18:05:29,5
22.47,114.114,22.37,114.117,18:05:29,5
22.286,114.159,22.256,114.169,18:05:30,5
22.284,114.168,22.283,114.156,18:05:30,5
22.484,113.984,22.411,113.982,18:05:30,5
22.282,114.227,22.278,114.228,18:05:30,5
22.312,114.143,22.342,114.164,18:05:30,5
22.289,114.194,22.288,114.19,18:05:30,5
22.383,113.988,22.358,114.131,18:05:30,5
22.435,114.024,22.436,114.023,18:05:31,5
22.308,114.244,22.33,114.241,18:05:31,5
22.307,114.155,22.319,114.18,18:05:31,5
22.373,114.191,22.322,114.191,18:05:31,5
22.337,114.149,22.339,114.151,18:05:31,5
22.306,114.167,22.291,114.131,18:05:31,5
22.277,114.154,22.284,114.131,18:05:32,5
22.336,114.233,22.351,114.22,18:05:32,5
22.379,114.116,22.378,114.127,18:05:32,5
22.285,114.188,22.286,114.179,18:05:32,5
22.428,113.979,22.419,113.978,18:05:32,5
22.312,114.161,22.312,114.166,18:05:32,5
22.503,114.125,22.264,114.176,18:05:32,5
22.303,114.175,22.302,114.191,18:05:32,5
22.28,114.17,22.28,114.115,18:05:33,5
22.316,114.23,22.303,114.245,18:05:33,5
22.278,114.113,22.283,114.17,18:05:34,5
22.325,114.196,22.316,114.186,18:05:34,5
22.279,114.115,22.286,114.096,18:05:35,5
22.337,114.128,22.382,114.186,18:05:35,5
22.337,114.16,22.359,114.133,18:05:35,5
22.287,114.195,22.278,114.138,18:05:35,5
22.475,114.173,22.505,114.162,18:05:35,5
22.377,113.957,22.382,113.942,18:05:35,5
22.375,114.118,22.274,114.148,18:05:36,5
22.282,114.162,22.28,114.149,18:05:36,5
22.34,114.214,22.337,114.213,18:05:37,5
22.28,114.223,22.291,114.24,18:05:37,5
22.395,113.955,22.377,113.952,18:05:37,5
22.48,114.023,22.447,114.031,18:05:37,5
22.325,114.181,22.3,114.204,18:05:37,5
22.301,114.222,22.292,114.22,18:05:37,5
22.386,114.112,22.324,114.112,18:05:38,5
22.377,114.118,22.359,114.108,18:05:38,5
22.446,114.234,22.427,114.238,18:05:38,5
22.379,114.114,22.496,114.123,18:05:39,5
22.433,114.264,22.446,114.033,18:05:39,5
22.374,113.98,22.389,113.999,18:05:39,5
22.329,114.145,22.356,114.152,18:05:39,5
22.309,114.26,22.344,114.262,18:05:39,5
22.362,114.189,22.361,114.179,18:05:39,5
22.421,114.223,22.393,114.211,18:05:39,5
22.394,113.966,22.41,113.948,18:05:40,5
22.334,114.113,22.346,114.099,18:05:40,5
22.239,114.154,22.278,114.171,18:05:40,5
22.471,114.027,22.447,114.016,18:05:40,5
22.362,114.107,22.38,114.118,18:05:41,5
22.294,114.176,22.301,114.19,18:05:41,5
22.308,114.153,22.314,114.172,18:05:42,5
22.401,114.193,22.366,114.193,18:05:42,5
22.45,114.033,22.445,114.029,18:05:42,5
22.333,114.218,22.348,114.183,18:05:42,5
22.316,114.165,22.314,114.168,18:05:42,5
22.33,114.12,22.335,114.098,18:05:42,5
22.374,114.182,22.376,114.162,18:05:43,5
22.313,114.249,22.328,114.021,18:05:43,5
22.362,114.129,22.337,114.092,18:05:43,5
22.437,113.989,22.377,114,18:05:44,5
22.334,114.162,22.347,114.138,18:05:44,5
22.333,114.195,22.354,114.185,18:05:44,5
22.282,114.137,22.28,114.178,18:05:44,5
22.304,114.233,22.332,114.231,18:05:44,5
22.328,114.192,22.321,114.192,18:05:45,5
22.305,114.219,22.28,114.227,18:05:45,5
22.311,114.25,22.312,114.263,18:05:45,5
22.283,114.152,22.313,114.157,18:05:45,5
22.302,114.266,22.309,114.275,18:05:45,5
22.357,114.132,22.366,114.124,18:05:46,5
22.301,114.152,22.295,114.18,18:05:46,5
22.33,114.236,22.319,114.23,18:05:46,5
22.302,114.149,22.29,114.158,18:05:47,5
22.466,113.998,22.405,113.968,18:05:47,5
22.365,114.135,22.378,114.174,18:05:47,5
22.276,114.179,22.285,114.173,18:05:47,5
22.282,114.2,22.298,114.22,18:05:47,5
22.283,114.173,22.3,114.156,18:05:47,5
22.284,114.186,22.291,114.223,18:05:48,5
22.312,114.18,22.324,114.257,18:05:48,5
22.279,114.222,22.28,114.172,18:05:49,5
22.28,114.18,22.287,114.204,18:05:49,5
22.307,114.233,22.327,114.223,18:05:49,5
22.257,114.216,22.279,114.22,18:05:49,5
22.306,114.261,22.342,114.266,18:05:50,5
22.312,114.247,22.321,114.152,18:05:50,5
22.33,114.17,22.333,114.144,18:05:50,5
22.372,114.127,22.321,114.156,18:05:50,5
22.425,114.216,22.375,114.03,18:05:50,5
22.32,114.128,22.364,114.19,18:05:50,5
22.317,114.173,22.334,114.167,18:05:51,5
22.314,114.143,22.335,114.151,18:05:51,5
22.279,114.221,22.287,114.227,18:05:51,5
22.279,114.158,22.276,114.144,18:05:51,5
22.395,114.229,22.318,114.227,18:05:52,5
22.313,114.15,22.496,114.167,18:05:53,5
22.408,114.219,22.418,114.204,18:05:53,5
22.282,114.104,22.288,114.107,18:05:53,5
22.41,114.191,22.365,114.192,18:05:54,5
22.325,114.185,22.337,114.178,18:05:54,5
22.283,114.219,22.285,114.227,18:05:54,5
22.3,114.222,22.334,114.208,18:05:54,5
22.33,114.178,22.319,114.16,18:05:55,5
22.404,114.013,22.41,113.992,18:05:55,5
22.347,114.125,22.331,114.18,18:05:55,5
22.374,114.216,22.382,114.2,18:05:55,5
22.334,114.141,22.321,114.094,18:05:55,5
22.396,113.97,22.417,113.98,18:05:55,5
22.331,114.195,22.281,114.169,18:05:55,5
22.434,114.231,22.29,114.232,18:05:56,5
22.289,114.222,22.289,114.187,18:05:56,5
22.394,113.941,22.364,114.127,18:05:56,5
22.466,114.019,22.399,114.01,18:05:56,5
22.283,114.188,22.311,114.185,18:05:56,5
22.283,114.22,22.285,114.247,18:05:56,5
22.339,114.204,22.327,114.231,18:05:57,5
22.282,114.152,22.282,114.14,18:05:57,5
22.37,114.126,22.375,114.123,18:05:57,5
22.297,114.171,22.319,114.161,18:05:57,5
22.456,114.014,22.45,114.008,18:05:58,5
22.277,114.143,22.287,114.113,18:05:59,5
22.292,114.129,22.289,114.117,18:05:59,5
22.28,114.153,22.28,114.164,18:05:59,5
22.3,114.154,22.288,114.158,18:06:00,6
22.262,114.001,22.231,114.002,18:06:00,6
22.306,114.175,22.306,114.197,18:06:00,6
22.286,114.162,22.29,114.16,18:06:00,6
22.279,114.176,22.381,114.14,18:06:00,6
22.489,114.142,22.453,114.135,18:06:00,6
22.314,114.269,22.31,114.274,18:06:01,6
22.289,114.198,22.288,114.198,18:06:01,6
22.432,114.027,22.44,114.03,18:06:01,6
22.332,114.186,22.333,114.188,18:06:01,6
22.278,114.147,22.28,114.135,18:06:01,6
22.338,114.2,22.357,114.195,18:06:02,6
22.43,114,22.449,114.002,18:06:02,6
22.448,114.039,22.436,114.038,18:06:02,6
22.322,114.196,22.373,114.187,18:06:02,6
22.302,114.222,22.309,114.165,18:06:02,6
22.374,114.113,22.328,114.162,18:06:03,6
22.283,114.215,22.288,114.212,18:06:03,6
22.3,114.247,22.314,114.252,18:06:04,6
22.425,113.959,22.452,113.975,18:06:04,6
22.46,114.026,22.445,114.032,18:06:05,6
22.365,114.112,22.371,114.127,18:06:05,6
22.301,114.184,22.32,114.167,18:06:05,6
22.406,114.219,22.334,114.22,18:06:05,6
22.38,114.186,22.375,114.157,18:06:06,6
22.313,114.272,22.318,114.284,18:06:06,6
22.329,114.2,22.307,114.224,18:06:06,6
22.312,114.138,22.316,114.151,18:06:06,6
22.3,114.232,22.31,114.235,18:06:06,6
22.378,113.984,22.387,113.958,18:06:07,6
22.304,114.253,22.306,114.155,18:06:07,6
22.341,114.236,22.29,114.221,18:06:07,6
22.332,114.195,22.336,114.175,18:06:07,6
22.381,114.222,22.396,114.214,18:06:08,6
22.264,114.173,22.269,114.203,18:06:08,6
22.331,114.135,22.328,114.13,18:06:08,6
22.382,113.942,22.368,113.963,18:06:09,6
22.407,113.954,22.422,113.944,18:06:09,6
22.454,114.156,22.387,114.15,18:06:09,6
22.284,114.175,22.279,114.15,18:06:09,6
22.267,114.208,22.228,114.209,18:06:09,6
22.282,114.188,22.308,114.176,18:06:09,6
22.346,114.123,22.335,114.122,18:06:09,6
22.321,114.216,22.336,114.214,18:06:09,6
22.376,114.134,22.375,114.115,18:06:10,6
22.28,114.152,22.285,114.142,18:06:10,6
22.282,114.193,22.287,114.186,18:06:10,6
22.33,114.151,22.336,114.142,18:06:10,6
22.464,113.976,22.457,114.033,18:06:11,6
22.325,114.161,22.339,114.177,18:06:11,6
22.314,114.19,22.319,114.155,18:06:11,6
22.279,114.187,22.282,114.185,18:06:11,6
22.302,114.236,22.34,114.235,18:06:12,6
22.312,114.158,22.331,114.17,18:06:13,6
22.308,114.181,22.303,114.203,18:06:13,6
22.325,114.152,22.309,114.142,18:06:13,6
22.279,114.122,22.284,114.118,18:06:13,6
22.274,114.122,22.286,114.115,18:06:13,6
22.484,113.997,22.41,113.992,18:06:13,6
22.352,114.113,22.37,114.13,18:06:14,6
22.368,113.962,22.356,114.139,18:06:14,6
22.321,114.135,22.345,114.132,18:06:15,6
22.407,113.955,22.381,113.938,18:06:15,6
22.397,113.956,22.375,113.935,18:06:15,6
22.335,114.191,22.33,114.173,18:06:15,6
22.336,114.18,22.349,114.135,18:06:15,6
22.331,114.159,22.339,114.141,18:06:15,6
22.316,114.122,22.322,114.144,18:06:15,6
22.372,114.207,22.285,114.222,18:06:15,6
22.45,114.225,22.403,114.231,18:06:16,6
22.445,114.038,22.433,114.18,18:06:16,6
22.419,113.984,22.415,113.986,18:06:16,6
22.278,114.156,22.284,114.133,18:06:16,6
22.223,114.218,22.273,114.223,18:06:16,6
22.447,114.04,22.427,114.045,18:06:16,6
22.309,114.149,22.317,114.156,18:06:16,6
22.408,113.976,22.374,113.962,18:06:16,6
22.279,114.123,22.282,114.145,18:06:17,6
22.3,114.147,22.303,114.17,18:06:17,6
22.437,114.032,22.432,114.037,18:06:18,6
22.334,114.122,22.329,114.113,18:06:18,6
22.362,114.125,22.37,114.121,18:06:18,6
22.488,114.154,22.502,114.126,18:06:18,6
22.304,114.221,22.316,114.229,18:06:18,6
22.286,114.236,22.286,114.221,18:06:18,6
22.379,114.193,22.372,114.199,18:06:19,6
22.386,113.972,22.369,113.935,18:06:19,6
22.38,114.198,22.36,114.186,18:06:20,6
22.3,114.246,22.325,114.255,18:06:20,6
22.278,114.114,22.281,114.097,18:06:21,6
